id,order_id,payment_method,amount
289546,88346,credit_card,5803
289547,17079,gift_card,9562
289548,85154,gift_card,4057
289549,38601,gift_card,7549
289550,5829,credit_card,4258
289551,23557,bank_transfer,2136
289552,92286,bank_transfer,6137
289553,17366,credit_card,5854
289554,503,bank_transfer,5871
289555,26293,coupon,1783
289556,64790,bank_transfer,4218
289557,49090,gift_card,16
289558,39078,coupon,1554
289559,82713,coupon,5661
289560,68053,coupon,1821
289561,89928,credit_card,277
289562,52488,coupon,6237
289563,93482,bank_transfer,1352
289564,6470,coupon,6274
289565,49431,bank_transfer,4797
289566,70566,coupon,9534
289567,94922,credit_card,1916
289568,7794,coupon,4359
289569,42379,credit_card,127
289570,28261,credit_card,3375
289571,69709,gift_card,4453
289572,89753,gift_card,1409
289573,17060,coupon,1340
289574,61555,bank_transfer,8498
289575,56158,gift_card,6349
289576,58876,gift_card,154
289577,67310,coupon,2217
289578,25527,bank_transfer,74
289579,34174,bank_transfer,4107
289580,32287,gift_card,5629
289581,28728,gift_card,4311
289582,84713,credit_card,3328
289583,58894,coupon,3083
289584,15922,credit_card,5078
289585,12820,credit_card,6329
289586,88413,coupon,8712
289587,4407,credit_card,6931
289588,33062,gift_card,3228
289589,78026,bank_transfer,784
289590,4440,coupon,9853
289591,75584,coupon,9139
289592,11925,bank_transfer,8753
289593,4125,bank_transfer,6039
289594,17097,bank_transfer,2517
289595,53079,bank_transfer,2561
289596,64262,gift_card,4737
289597,15936,coupon,6613
289598,78275,coupon,5462
289599,91360,credit_card,7502
289600,76607,coupon,3060
289601,16806,coupon,5082
289602,71094,gift_card,7836
289603,59356,coupon,4276
289604,53161,coupon,101
289605,61564,gift_card,2643
289606,66912,bank_transfer,3153
289607,76173,bank_transfer,5886
289608,91668,coupon,4030
289609,46355,coupon,1556
289610,4519,gift_card,580
289611,55589,gift_card,8417
289612,89200,coupon,5305
289613,45581,bank_transfer,2690
289614,89805,credit_card,7842
289615,81197,coupon,372
289616,27972,coupon,5080
289617,79247,gift_card,7826
289618,43502,coupon,2444
289619,85868,credit_card,4918
289620,27715,gift_card,2359
289621,30587,gift_card,6976
289622,72069,coupon,1341
289623,64911,credit_card,6217
289624,6165,gift_card,8537
289625,97796,gift_card,2132
289626,82842,coupon,6610
289627,74824,bank_transfer,3610
289628,61019,coupon,8135
289629,14211,coupon,3254
289630,89430,bank_transfer,1805
289631,29182,bank_transfer,865
289632,67170,coupon,3246
289633,90896,coupon,6350
289634,85916,coupon,19
289635,95745,bank_transfer,4302
289636,530,coupon,9020
289637,77251,coupon,4572
289638,22296,credit_card,893
289639,56151,bank_transfer,9725
289640,43330,credit_card,6337
289641,94099,gift_card,5482
289642,63850,credit_card,4062
289643,20758,coupon,8462
289644,15256,bank_transfer,7871
289645,48260,coupon,3319
289646,20798,gift_card,5421
289647,3785,credit_card,1219
289648,92536,credit_card,4760
289649,71107,credit_card,6320
289650,15098,bank_transfer,492
289651,60565,gift_card,4820
289652,10883,bank_transfer,2100
289653,96238,coupon,5881
289654,44045,bank_transfer,4092
289655,34697,coupon,3634
289656,40070,coupon,519
289657,14360,gift_card,8517
289658,33883,credit_card,7189
289659,46347,gift_card,2037
289660,12602,coupon,4700
289661,98656,credit_card,9160
289662,18032,bank_transfer,7481
289663,38071,credit_card,5990
289664,97200,coupon,9609
289665,66695,bank_transfer,5374
289666,57262,coupon,3224
289667,42683,gift_card,4658
289668,11434,bank_transfer,4808
289669,36022,bank_transfer,4080
289670,15405,credit_card,1262
289671,43006,bank_transfer,2394
289672,93395,bank_transfer,7194
289673,43129,gift_card,7681
289674,83868,bank_transfer,2357
289675,11865,credit_card,9518
289676,41410,credit_card,1294
289677,49680,coupon,4126
289678,46547,credit_card,5472
289679,41406,coupon,8749
289680,28440,bank_transfer,1444
289681,65770,gift_card,6248
289682,84917,gift_card,1111
289683,17899,bank_transfer,2352
289684,66523,gift_card,9774
289685,17809,coupon,1846
289686,42905,gift_card,7670
289687,64611,coupon,9882
289688,14663,credit_card,400
289689,46304,coupon,6369
289690,77047,bank_transfer,6393
289691,64525,coupon,5192
289692,9954,coupon,1857
289693,77614,coupon,4029
289694,80789,gift_card,9691
289695,99254,coupon,5750
289696,20345,coupon,7529
289697,27620,coupon,1543
289698,39007,bank_transfer,9111
289699,55294,credit_card,7150
289700,71053,bank_transfer,9388
289701,38506,coupon,3317
289702,83361,coupon,5964
289703,95001,gift_card,2427
289704,74782,bank_transfer,4868
289705,94488,gift_card,4115
289706,25641,credit_card,5035
289707,39535,coupon,8080
289708,66809,gift_card,7632
289709,62578,bank_transfer,7457
289710,45997,coupon,2371
289711,61721,gift_card,8236
289712,4166,gift_card,9399
289713,1968,bank_transfer,1881
289714,35933,bank_transfer,5229
289715,25068,bank_transfer,5174
289716,66359,bank_transfer,4580
289717,37761,coupon,9637
289718,71325,gift_card,1769
289719,80098,coupon,1684
289720,22220,gift_card,3252
289721,43728,gift_card,7651
289722,47862,coupon,4721
289723,98878,bank_transfer,9930
289724,71442,coupon,6626
289725,47298,gift_card,7333
289726,47167,bank_transfer,7498
289727,31095,credit_card,7000
289728,65965,coupon,644
289729,50192,coupon,1618
289730,97922,coupon,5793
289731,22251,credit_card,5653
289732,15580,credit_card,6453
289733,39874,bank_transfer,3508
289734,76425,credit_card,3990
289735,4916,gift_card,552
289736,45227,bank_transfer,3012
289737,12660,bank_transfer,9630
289738,30945,bank_transfer,3349
289739,76611,coupon,7769
289740,7735,credit_card,353
289741,92728,credit_card,5370
289742,57133,coupon,2675
289743,8670,bank_transfer,9653
289744,40531,credit_card,7355
289745,40993,coupon,4064
289746,74640,coupon,8012
289747,91903,bank_transfer,6877
289748,29849,bank_transfer,1956
289749,31440,coupon,1845
289750,4615,gift_card,794
289751,11055,credit_card,2683
289752,38750,bank_transfer,8841
289753,50300,bank_transfer,8027
289754,32679,coupon,3072
289755,22112,credit_card,7904
289756,55414,bank_transfer,5721
289757,69616,bank_transfer,2174
289758,9056,gift_card,1020
289759,45621,coupon,3566
289760,94456,bank_transfer,7255
289761,67185,coupon,4906
289762,4997,coupon,8300
289763,99989,credit_card,7031
289764,6505,credit_card,9918
289765,82504,bank_transfer,8806
289766,81161,bank_transfer,9618
289767,15107,coupon,3876
289768,61217,gift_card,4804
289769,6801,bank_transfer,2118
289770,68553,bank_transfer,2612
289771,45075,coupon,1075
289772,15812,gift_card,7326
289773,65264,credit_card,1604
289774,1221,coupon,9253
289775,8373,credit_card,7393
289776,5043,bank_transfer,5067
289777,49259,bank_transfer,9433
289778,5789,gift_card,4595
289779,41731,bank_transfer,6293
289780,1801,gift_card,5771
289781,59523,gift_card,8443
289782,42260,bank_transfer,5931
289783,70389,coupon,5810
289784,29175,gift_card,9798
289785,30835,credit_card,9459
289786,52101,credit_card,2726
289787,54577,coupon,7406
289788,59129,credit_card,9694
289789,99167,gift_card,65
289790,76987,gift_card,3423
289791,79189,credit_card,9132
289792,66778,credit_card,4309
289793,3873,bank_transfer,8378
289794,30476,credit_card,4558
289795,23928,gift_card,6932
289796,13828,credit_card,8240
289797,1848,credit_card,4101
289798,82597,credit_card,9890
289799,78791,credit_card,6119
289800,13700,gift_card,3091
289801,28957,gift_card,9834
289802,22100,coupon,6047
289803,41691,bank_transfer,7871
289804,44897,bank_transfer,8600
289805,60009,coupon,1191
289806,25865,coupon,4772
289807,53238,credit_card,9721
289808,65779,credit_card,4326
289809,9237,coupon,628
289810,30698,coupon,2117
289811,53342,gift_card,1680
289812,82612,gift_card,8809
289813,21682,bank_transfer,3723
289814,27221,credit_card,8762
289815,67402,gift_card,3145
289816,95718,bank_transfer,3038
289817,50538,gift_card,4583
289818,29931,bank_transfer,6449
289819,93093,bank_transfer,2881
289820,51882,coupon,9498
289821,69410,credit_card,4074
289822,90154,bank_transfer,3635
289823,44039,gift_card,5775
289824,20507,gift_card,8736
289825,46659,coupon,5103
289826,50911,credit_card,4360
289827,28620,credit_card,7240
289828,12718,coupon,7205
289829,84431,credit_card,6046
289830,99940,gift_card,8850
289831,99529,coupon,5409
289832,40631,coupon,1060
289833,70837,credit_card,7686
289834,32644,credit_card,2951
289835,58252,gift_card,5456
289836,51019,coupon,2750
289837,94266,coupon,1575
289838,42928,credit_card,5602
289839,52459,bank_transfer,907
289840,43170,credit_card,1222
289841,56966,coupon,8851
289842,11479,gift_card,8508
289843,87021,coupon,3270
289844,21356,gift_card,8293
289845,66864,coupon,3631
289846,6518,gift_card,9612
289847,30205,gift_card,7311
289848,68855,coupon,585
289849,22491,credit_card,7785
289850,41846,credit_card,7188
289851,50740,gift_card,6860
289852,71118,coupon,4787
289853,82802,credit_card,7599
289854,78466,credit_card,9629
289855,90809,bank_transfer,7265
289856,2041,bank_transfer,7548
289857,37578,bank_transfer,7380
289858,53453,credit_card,2601
289859,91942,gift_card,7885
289860,59321,bank_transfer,7000
289861,13085,coupon,219
289862,35171,coupon,6485
289863,13889,credit_card,117
289864,44412,bank_transfer,5069
289865,48711,credit_card,9792
289866,15189,credit_card,4787
289867,46652,coupon,4760
289868,42579,credit_card,4811
289869,78773,bank_transfer,3681
289870,58309,coupon,3796
289871,22921,coupon,6426
289872,16957,coupon,9475
289873,82883,gift_card,2845
289874,76585,credit_card,9966
289875,26646,coupon,4518
289876,17107,credit_card,9460
289877,84608,bank_transfer,1143
289878,57982,credit_card,5921
289879,79618,bank_transfer,8264
289880,92799,coupon,4059
289881,2922,credit_card,58
289882,89317,bank_transfer,2634
289883,37742,credit_card,2359
289884,70746,gift_card,7332
289885,5987,bank_transfer,8157
289886,76906,bank_transfer,4160
289887,53475,credit_card,2450
289888,24726,bank_transfer,9013
289889,85733,coupon,9744
289890,56689,gift_card,4741
289891,27298,coupon,7466
289892,87985,coupon,5254
289893,21710,gift_card,9582
289894,25326,credit_card,428
289895,67202,credit_card,5856
289896,92654,bank_transfer,2908
289897,11172,credit_card,569
289898,48127,gift_card,3915
289899,48259,gift_card,5019
289900,79900,coupon,4020
289901,56578,gift_card,8025
289902,71588,credit_card,5980
289903,12725,coupon,7116
289904,85360,gift_card,6170
289905,84855,bank_transfer,7759
289906,95606,coupon,8194
289907,45322,bank_transfer,3928
289908,6984,credit_card,1037
289909,15209,bank_transfer,3258
289910,2935,bank_transfer,1723
289911,71782,gift_card,1175
289912,57665,credit_card,1413
289913,752,credit_card,5320
289914,92480,bank_transfer,5786
289915,37935,credit_card,8239
289916,58126,bank_transfer,2323
289917,87598,credit_card,4494
289918,22185,gift_card,3870
289919,73568,bank_transfer,5907
289920,17816,credit_card,9751
289921,12944,gift_card,829
289922,42110,coupon,6105
289923,30810,bank_transfer,5255
289924,92221,coupon,3492
289925,31027,coupon,1153
289926,57505,coupon,9201
289927,32769,coupon,4817
289928,20453,coupon,2443
289929,18047,bank_transfer,1246
289930,71864,coupon,9776
289931,75854,coupon,1284
289932,79206,bank_transfer,8640
289933,30151,gift_card,7351
289934,55307,bank_transfer,404
289935,90745,bank_transfer,8221
289936,77014,coupon,2587
289937,34553,credit_card,4764
289938,96416,coupon,6394
289939,62873,credit_card,8835
289940,65040,coupon,4071
289941,35015,credit_card,8356
289942,59579,coupon,1642
289943,45332,credit_card,7793
289944,57171,gift_card,9842
289945,90043,credit_card,599
289946,45838,gift_card,6361
289947,9977,credit_card,1014
289948,44384,credit_card,6524
289949,87751,bank_transfer,5867
289950,79084,credit_card,885
289951,495,bank_transfer,2993
289952,42890,coupon,1542
289953,91580,coupon,8479
289954,18287,coupon,4027
289955,84312,credit_card,5530
289956,75887,coupon,5396
289957,88196,gift_card,4663
289958,58123,coupon,4672
289959,46909,coupon,3545
289960,55146,bank_transfer,4102
289961,42707,gift_card,1139
289962,58328,credit_card,9234
289963,46478,gift_card,7812
289964,62215,coupon,6760
289965,83812,credit_card,446
289966,12114,bank_transfer,1466
289967,44692,gift_card,2281
289968,56470,coupon,8776
289969,87361,credit_card,2649
289970,64764,credit_card,6195
289971,40537,coupon,6315
289972,80300,bank_transfer,9736
289973,19388,gift_card,7352
289974,99379,coupon,3695
289975,45993,coupon,5206
289976,65715,bank_transfer,1093
289977,8512,bank_transfer,5060
289978,9807,gift_card,7586
289979,40488,gift_card,2908
289980,72814,credit_card,5840
289981,11637,credit_card,9764
289982,46532,gift_card,900
289983,3939,bank_transfer,3292
289984,55442,coupon,8307
289985,13468,gift_card,36
289986,89637,bank_transfer,5478
289987,36670,bank_transfer,4336
289988,87627,credit_card,1913
289989,36065,gift_card,6335
289990,3379,credit_card,5200
289991,33039,gift_card,560
289992,8067,coupon,8627
289993,792,coupon,8915
289994,7775,credit_card,1958
289995,37746,coupon,1475
289996,73640,credit_card,5775
289997,98489,coupon,233
289998,80840,coupon,4803
289999,18638,coupon,3213
290000,42794,coupon,6683
290001,23169,coupon,4738
290002,31340,coupon,6099
290003,994,coupon,7090
290004,50008,coupon,5813
290005,40482,gift_card,5917
290006,4018,credit_card,1349
290007,35518,credit_card,6115
290008,4888,gift_card,3984
290009,49995,credit_card,4293
290010,55939,coupon,5998
290011,48851,coupon,8688
290012,69650,coupon,5193
290013,65662,coupon,3479
290014,60791,bank_transfer,6468
290015,68948,bank_transfer,5102
290016,57188,credit_card,709
290017,54249,credit_card,8647
290018,55834,gift_card,9493
290019,92114,gift_card,1571
290020,67599,bank_transfer,8665
290021,2920,credit_card,9584
290022,35303,credit_card,7679
290023,8098,coupon,5420
290024,16401,bank_transfer,5589
290025,12909,gift_card,5966
290026,86506,bank_transfer,3958
290027,54098,bank_transfer,6512
290028,62540,gift_card,421
290029,5683,gift_card,6898
290030,64206,coupon,8635
290031,34445,credit_card,7531
290032,18402,gift_card,8263
290033,19397,gift_card,4256
290034,93853,gift_card,9150
290035,14564,bank_transfer,3182
290036,25396,gift_card,550
290037,67043,gift_card,8356
290038,64418,coupon,1231
290039,12752,coupon,5226
290040,13790,credit_card,5490
290041,99982,gift_card,6638
290042,37362,bank_transfer,4813
290043,71196,credit_card,9043
290044,36268,gift_card,8117
290045,80544,bank_transfer,8063
290046,93637,gift_card,7611
290047,15405,gift_card,9711
290048,1584,gift_card,6969
290049,85807,credit_card,8270
290050,17449,credit_card,1033
290051,39991,gift_card,8493
290052,51048,coupon,9917
290053,57077,coupon,7774
290054,88986,bank_transfer,1048
290055,54589,gift_card,9307
290056,97046,bank_transfer,6932
290057,98167,coupon,3695
290058,98632,coupon,8403
290059,28943,gift_card,5446
290060,30526,coupon,8979
290061,26408,gift_card,3352
290062,84683,coupon,4899
290063,90730,gift_card,2128
290064,83262,gift_card,144
290065,35264,bank_transfer,2632
290066,5332,coupon,333
290067,96416,gift_card,6217
290068,96533,bank_transfer,7000
290069,9830,gift_card,2648
290070,74523,bank_transfer,2419
290071,47549,bank_transfer,4981
290072,48716,coupon,2892
290073,49490,bank_transfer,1713
290074,89051,gift_card,5236
290075,19366,gift_card,6519
290076,68261,coupon,215
290077,29924,coupon,5653
290078,28033,gift_card,1715
290079,54464,credit_card,8280
290080,11944,gift_card,2642
290081,56690,gift_card,9800
290082,48651,bank_transfer,2984
290083,55822,coupon,5952
290084,283,gift_card,4584
290085,28942,gift_card,7916
